key_point_id,key_point,full_key_point,topic,domain,predicted_WA
kp_4_19,rude staff <SEP> negative,Staff is rude and unwelcoming .,staff,Beauty & Spas,0.6691832542419434
kp_4_20,subpar services <SEP> negative,both services were subpar .,staff,Beauty & Spas,0.6209949851036072
kp_4_21,super courteous staff <SEP> positive,The staff is super courteous .  ,staff,Beauty & Spas,0.5223341584205627
kp_4_22,totally affordable and pleasant staff <SEP> positive,Totally affordable and pleasant staff .,staff,Beauty & Spas,0.4834381937980652
kp_4_23,very professional staff <SEP> positive,Very professional staff .,staff,Beauty & Spas,0.43112900853157043
kp_4_24,well - managed <SEP> positive,"Professional , clean and well - managed .",staff,Beauty & Spas,0.4475410282611847
kp_5_0,excellent price <SEP> positive,Excellent price and service .,value-for-money,Beauty & Spas,0.4317207932472229
kp_5_1,excellent value <SEP> positive,"Excellent value , quality and service .",value-for-money,Beauty & Spas,0.5156585574150085
kp_5_2,extremely affordable <SEP> positive,Extremely affordable for the quality .,value-for-money,Beauty & Spas,0.47444260120391846
kp_5_3,great price <SEP> positive,Great quality and great price !,value-for-money,Beauty & Spas,0.48980385065078735
kp_5_4,reasonable pricing <SEP> positive,Very friendly and reasonable pricing .,value-for-money,Beauty & Spas,0.47859957814216614
kp_6_0,top notch service <SEP> positive,it 's top notch service .,wait-time,Beauty & Spas,0.4552134573459625
