key_point_id,key_point,full_key_point,topic,domain,predicted_WA
kp_4_3,lack of fair processes <SEP> negative,Lack of fair processes .,food -> variety,Arts & Entertainment,0.5510388016700745
kp_4_4,poor management systems <SEP> negative,Poor management systems .,food -> variety,Arts & Entertainment,0.5129527449607849
kp_4_5,small selection <SEP> negative,Small selection for the price .,food -> variety,Arts & Entertainment,0.47980996966362
kp_4_6,well above expectations pdq <SEP> positive,PDQ was well above expectations .  ,food -> variety,Restaurants,0.5713996887207031
kp_5_0,generous portions <SEP> positive,Portions are generous .,food-quantity,Restaurants,0.46274229884147644
kp_5_1,good portions <SEP> positive,Servings are good portions .,food-quantity,Restaurants,0.5650215148925781
kp_5_2,small dessert portions <SEP> negative,Dessert portions small,food-quantity,Restaurants,0.5648941993713379
kp_5_3,smaller portions <SEP> negative,Portions are getting smaller .  ,food-quantity,Restaurants,0.4733462333679199
kp_6_0,great location <SEP> positive,Great location and amenities .  ,location,Hotels,0.42586058378219604
kp_7_0,disastrous experience <SEP> negative,Recipe for a disastrous experience .,recommendation,Arts & Entertainment,0.46021026372909546
kp_7_1,family friendly place <SEP> positive,"Relaxed , quiet , family friendly place .",recommendation,Hotels,0.5604457855224609
kp_7_2,family oriented place <SEP> positive,Definitely a family oriented place .,recommendation,Hotels,0.43907630443573
kp_7_3,good find <SEP> positive,Good find in suburbia .,recommendation,Arts & Entertainment,0.4417645037174225
kp_7_4,great place <SEP> positive,Great place for family fun,recommendation,Arts & Entertainment,0.5255333185195923
kp_7_5,over rated park <SEP> negative,Park is over rated .,recommendation,Hotels,0.5012179613113403
kp_7_6,worst place <SEP> negative,Worst place to eat,recommendation,Restaurants,0.43149179220199585
kp_8_0,a little outdated rooms <SEP> negative,Rooms are a little outdated .,restaurant -> atmosphere,Hotels,0.5268270969390869
kp_8_1,accessible parking <SEP> positive,Parking was accessible and easy .  ,restaurant -> atmosphere,Hotels,0.6373403668403625
kp_8_2,ample parking <SEP> positive,Ample parking and seating .,restaurant -> atmosphere,Restaurants,0.48428580164909363
kp_8_3,astonishing gym <SEP> positive,Astonishing Gym / Fitness facilities .,restaurant -> atmosphere,Beauty & Spas,0.44396597146987915
kp_8_4,beautiful view <SEP> positive,Beautiful view of east Scottsdale .,restaurant -> atmosphere,Arts & Entertainment,0.5030298829078674
kp_8_5,best wings <SEP> positive,Best wings hands down,restaurant -> atmosphere,Restaurants,0.4394696056842804
kp_8_6,big screens <SEP> positive,Big screens and reclining chairs .,restaurant -> atmosphere,Arts & Entertainment,0.5240574479103088
kp_8_7,cheap fun entertainment <SEP> positive,Cheap fun entertainment .,restaurant -> atmosphere,Arts & Entertainment,0.42934808135032654
kp_8_8,classic music <SEP> positive,Current and classic music .,restaurant -> atmosphere,Restaurants,0.4569137692451477
kp_8_9,clean bathrooms <SEP> positive,"Clean bathrooms , towels , and shower .",restaurant -> atmosphere,Hotels,0.48445433378219604
kp_8_10,clean comfortable rooms <SEP> positive,Clean comfortable rooms .,restaurant -> atmosphere,Hotels,0.42004215717315674
kp_8_11,clean everything <SEP> positive,Everything was clean and functional .,restaurant -> atmosphere,Hotels,0.43491050601005554
kp_8_12,clean hotel <SEP> positive,Hotel was clean and modern .,restaurant -> atmosphere,Hotels,0.48079392313957214
kp_8_13,clean room <SEP> positive,Room was clean and comfortable .,restaurant -> atmosphere,Hotels,0.4978311359882355
kp_8_14,clean rooms <SEP> positive,"Beautiful , relaxing , and clean rooms .",restaurant -> atmosphere,Beauty & Spas,0.4449475109577179
kp_8_15,close and easy parking <SEP> positive,Parking was close and easy .,restaurant -> atmosphere,Arts & Entertainment,0.5217660665512085
kp_8_16,comfortable electric recliners <SEP> positive,Comfortable electric recliners .,restaurant -> atmosphere,Arts & Entertainment,0.4493997097015381
kp_8_17,comfortable sets <SEP> positive,"comfortable sets , lots leg room",restaurant -> atmosphere,Arts & Entertainment,0.6048462390899658
kp_8_18,crisp wings <SEP> positive,Wings were crisp as requested .,restaurant -> atmosphere,Restaurants,0.426022469997406
kp_8_19,dirty place <SEP> negative,Place felt dirty and disorganized .,restaurant -> atmosphere,Restaurants,0.5058704018592834
kp_8_20,engaging show <SEP> positive,"Such a funny , engaging show !",restaurant -> atmosphere,Arts & Entertainment,0.4800799489021301
kp_8_21,excellent affordable night out <SEP> positive,Excellent affordable night out .,restaurant -> atmosphere,Arts & Entertainment,0.5034571290016174
kp_8_22,excellent massage <SEP> positive,Kris is excellent at massage .,restaurant -> atmosphere,Hotels,0.49023619294166565
kp_8_23,excellent resort <SEP> positive,Sanctuary is an excellent resort .,restaurant -> atmosphere,Hotels,0.4822734296321869
kp_8_24,expensive parking <SEP> negative,parking is expensive .,restaurant -> atmosphere,Arts & Entertainment,0.4696353077888489
kp_8_25,family - friendly park <SEP> positive,Very family - friendly park .,restaurant -> atmosphere,Arts & Entertainment,0.4591009020805359
kp_8_26,filthy dirty theatre <SEP> negative,Theatre is filthy dirty .,restaurant -> atmosphere,Arts & Entertainment,0.4295773506164551
kp_8_27,fitting decor <SEP> positive,Decor is fitting and colorful .,restaurant -> atmosphere,Restaurants,0.42034777998924255
kp_8_28,flatscreen tvs <SEP> positive,Flatscreen TVs Bluetooth stereo .,restaurant -> atmosphere,Hotels,0.43619295954704285
kp_8_29,free parking <SEP> positive,Parking is free and plenty,restaurant -> atmosphere,Hotels,0.4962938129901886
kp_8_30,fun family entertainment <SEP> positive,Fun family entertainment .,restaurant -> atmosphere,Arts & Entertainment,0.5442116260528564
kp_8_31,fun music <SEP> positive,Music was fun and upbeat,restaurant -> atmosphere,Arts & Entertainment,0.5065611004829407
kp_8_32,ghetto accomadations <SEP> negative,Ghetto accomadations and clientele .,restaurant -> atmosphere,Hotels,0.421877920627594
kp_8_33,gorgeous mountain views <SEP> positive,Pool had gorgeous mountain views  ,restaurant -> atmosphere,Hotels,0.5180358290672302
kp_8_34,great ambience <SEP> positive,Great ambience and service .  ,restaurant -> atmosphere,Restaurants,0.42304539680480957
kp_8_35,great amenities <SEP> positive,Great amenities and snacks .,restaurant -> atmosphere,Beauty & Spas,0.4230084717273712
kp_8_36,great and comfortable beds <SEP> positive,Great and comfortable beds .,restaurant -> atmosphere,Hotels,0.4525858461856842
kp_8_37,great artistry <SEP> positive,Professional and great artistry .,restaurant -> atmosphere,Beauty & Spas,0.45667126774787903
kp_8_38,great atmosphere <SEP> positive,Great atmosphere and patio service .,restaurant -> atmosphere,Restaurants,0.4623757600784302
kp_8_39,great attention to <SEP> positive,Great attention to detail,restaurant -> atmosphere,Beauty & Spas,0.4649989902973175
kp_8_40,great audience interaction <SEP> positive,Great audience interaction !,restaurant -> atmosphere,Arts & Entertainment,0.4477551281452179
kp_8_41,great bar <SEP> positive,"Great bar , bartenders , and music .",restaurant -> atmosphere,Arts & Entertainment,0.49545225501060486
kp_8_42,great conversationalist <SEP> positive,Great conversationalist too !,restaurant -> atmosphere,Beauty & Spas,0.45214882493019104
kp_8_43,great date night spot <SEP> positive,Great date night spot or,restaurant -> atmosphere,Restaurants,0.42508503794670105
kp_8_44,great decor <SEP> positive,Great decor and views .,restaurant -> atmosphere,Arts & Entertainment,0.4938708543777466
kp_8_45,great detail <SEP> positive,Great detail and professional .,restaurant -> atmosphere,Beauty & Spas,0.44057390093803406
kp_8_46,great flavor <SEP> positive,Great flavor and texture .,restaurant -> atmosphere,Restaurants,0.4240235984325409
kp_8_47,great for business travel <SEP> positive,Great for business travel .,restaurant -> atmosphere,Hotels,0.4395638406276703
kp_8_48,great hiking location <SEP> positive,Great hiking location .,restaurant -> atmosphere,Hotels,0.45885950326919556
kp_8_49,great neighborhood <SEP> positive,Great neighborhood burger joint .,restaurant -> atmosphere,Restaurants,0.42043861746788025
kp_8_50,great neighborhood restaurant <SEP> positive,Great neighborhood restaurant .,restaurant -> atmosphere,Restaurants,0.43458959460258484
kp_8_51,great quality work <SEP> positive,Great quality work .,restaurant -> atmosphere,Beauty & Spas,0.4215850234031677
kp_8_52,great setting <SEP> positive,Great setting to relax .,restaurant -> atmosphere,Hotels,0.4520997107028961
kp_8_53,great singing <SEP> positive,Very entertaining with great singing .,restaurant -> atmosphere,Arts & Entertainment,0.5081044435501099
kp_8_54,great view <SEP> positive,Great view facing the river .,restaurant -> atmosphere,Hotels,0.4274769723415375
kp_8_55,horrible parking <SEP> negative,Parking was horrible .,restaurant -> atmosphere,Hotels,0.44283562898635864
kp_8_56,huge bathtubs <SEP> positive,Huge bathtubs plus shower .,restaurant -> atmosphere,Hotels,0.426009863615036
kp_8_57,huge tourist trap <SEP> positive,Definitely a huge tourist trap .,restaurant -> atmosphere,Arts & Entertainment,0.4300892949104309
kp_8_58,little privacy bathroom <SEP> negative,The bathroom offered little privacy .,restaurant -> atmosphere,Hotels,0.6901896595954895
kp_8_59,love seats <SEP> positive,I love the reclining seats !,restaurant -> atmosphere,Arts & Entertainment,0.4304954707622528
kp_8_60,luxurious lodging <SEP> positive,"Comfortable , modern , luxurious lodging .",restaurant -> atmosphere,Hotels,0.49368101358413696
kp_8_61,massive tourist trap <SEP> positive,Massive tourist trap .,restaurant -> atmosphere,Arts & Entertainment,0.5064226388931274
kp_8_62,minor parking <SEP> negative,Parking is a minor annoyance .,restaurant -> atmosphere,Restaurants,0.4353095293045044
kp_8_63,modern bathrooms <SEP> positive,Bathrooms are modern and clean .,restaurant -> atmosphere,Hotels,0.59064781665802
kp_8_64,modern decor <SEP> positive,Very clean and modern decor .,restaurant -> atmosphere,Beauty & Spas,0.45340779423713684
kp_8_65,multiple level parking <SEP> positive,They have multiple level parking,restaurant -> atmosphere,Beauty & Spas,0.46758636832237244
kp_8_66,nice and updated style <SEP> positive,Style was nice and updated .,restaurant -> atmosphere,Hotels,0.47951704263687134
kp_8_67,nice casino <SEP> positive,Nice casino for regular people .,restaurant -> atmosphere,Arts & Entertainment,0.4265640377998352
kp_8_68,nice rooms <SEP> positive,"Nice rooms , comfortable , clean .",restaurant -> atmosphere,Hotels,0.431693434715271
kp_8_69,nicely appointed bathrooms <SEP> positive,Both bathrooms were nicely appointed .,restaurant -> atmosphere,Hotels,0.42002323269844055
kp_8_70,outdated carpet <SEP> negative,Furniture and carpet outdated .,restaurant -> atmosphere,Hotels,0.4517658054828644
kp_8_71,perfect gem <SEP> positive,Perfect hidden Gem .,restaurant -> atmosphere,Restaurants,0.4555741846561432
kp_8_72,poor tv reception <SEP> negative,The TV reception was poor .,restaurant -> atmosphere,Hotels,0.550639808177948
kp_8_73,professional environment <SEP> positive,"Awesome , friendly , and professional environment .",restaurant -> atmosphere,Beauty & Spas,0.4366248548030853
kp_8_74,readily available parking <SEP> positive,Parking was readily available .,restaurant -> atmosphere,Arts & Entertainment,0.44850197434425354
kp_8_75,scenic vistas <SEP> positive,Scenic vistas and architectural magic .,restaurant -> atmosphere,Arts & Entertainment,0.5178127288818359
kp_8_76,skilled performers <SEP> positive,The performers were skilled .,restaurant -> atmosphere,Arts & Entertainment,0.44899752736091614
kp_8_77,slippery stairs <SEP> negative,"Rocky , uneven , slippery stairs .",restaurant -> atmosphere,Hotels,0.4419647753238678
kp_8_78,soothing lighting <SEP> positive,"Lighting , relaxing and soothing .",restaurant -> atmosphere,Beauty & Spas,0.49554571509361267
kp_8_79,spacious rooms <SEP> positive,Rooms are spacious and comfortable .,restaurant -> atmosphere,Hotels,0.6357814073562622
kp_8_80,spotless room <SEP> positive,Room was spotless and clean .,restaurant -> atmosphere,Hotels,0.45524972677230835
kp_8_81,sunny outdoor seating <SEP> positive,"Great , sunny , outdoor seating .",restaurant -> atmosphere,Restaurants,0.47357580065727234
kp_8_82,terrible venues <SEP> negative,Venues like this are terrible !,restaurant -> atmosphere,Arts & Entertainment,0.481829971075058
kp_8_83,terrific picture <SEP> positive,Terrific picture and sound quality .,restaurant -> atmosphere,Arts & Entertainment,0.47864851355552673
kp_8_84,thoroughly enjoyed massage <SEP> positive,I thoroughly enjoyed my massage .,restaurant -> atmosphere,Beauty & Spas,0.42037826776504517
kp_8_85,too much noise <SEP> negative,Too much noise at times .,restaurant -> atmosphere,Beauty & Spas,0.4496946334838867
kp_8_86,upbeat music <SEP> positive,Music was upbeat and lively .  ,restaurant -> atmosphere,Arts & Entertainment,0.45661988854408264
kp_8_87,very comfortable rooms <SEP> positive,Rooms are very comfortable,restaurant -> atmosphere,Hotels,0.471422016620636
kp_8_88,very dated furniture <SEP> negative,Furniture was very dated .  ,restaurant -> atmosphere,Hotels,0.49447789788246155
kp_8_89,very talented singers <SEP> positive,Very talented singers and performers .,restaurant -> atmosphere,Arts & Entertainment,0.5447618961334229
kp_8_90,worst costumer <SEP> negative,And worst costumer service .,restaurant -> atmosphere,Beauty & Spas,0.479880690574646
kp_8_91,worst experience <SEP> negative,Worst experience of my life .,restaurant -> atmosphere,Hotels,0.482030987739563
kp_9_0,always comfortable beds <SEP> positive,The beds are always comfortable .  ,restaurant -> comfort,Hotels,0.4446079134941101
kp_9_1,assigned seating <SEP> positive,I love the assigned seating .,restaurant -> comfort,Arts & Entertainment,0.44654580950737
kp_9_2,comfortable beds <SEP> positive,Beds were comfortable .,restaurant -> comfort,Hotels,0.47147607803344727
kp_9_3,comfortable seating <SEP> positive,Seating was comfortable and spacious .,restaurant -> comfort,Restaurants,0.5571481585502625
kp_9_4,comfy beds <SEP> positive,"beds were comfy ,",restaurant -> comfort,Hotels,0.44575774669647217
kp_9_5,comfy chairs <SEP> positive,Comfy chairs and couches .,restaurant -> comfort,Hotels,0.5078995227813721
kp_9_6,comfy recliners <SEP> positive,The recliners are so comfy,restaurant -> comfort,Arts & Entertainment,0.4253520667552948
kp_9_7,super comfortable beds <SEP> positive,The beds are super comfortable .,restaurant -> comfort,Hotels,0.42564818263053894
kp_9_8,super comfortable seats <SEP> positive,Super comfortable seats .,restaurant -> comfort,Arts & Entertainment,0.43422892689704895
kp_9_9,understaffed front desk <SEP> negative,The front desk is understaffed .  ,restaurant -> comfort,Hotels,0.6296270489692688
kp_9_10,very comfortable seating <SEP> positive,Very comfortable seating .,restaurant -> comfort,Arts & Entertainment,0.47915101051330566
kp_10_0,a+ customer service <SEP> positive,Customer Service was A+,staff,Restaurants,0.474484384059906
kp_10_1,above and beyond staff <SEP> positive,Staff goes above and beyond .,staff,Hotels,0.5060063004493713
kp_10_2,absolutely terrible service <SEP> negative,The service was absolutely terrible .,staff,Restaurants,0.4390981197357178
kp_10_3,always great service <SEP> positive,Service always great,staff,Restaurants,0.4421516954898834
kp_10_4,amazing professional <SEP> positive,Amazing professional and skilled piercer !,staff,Beauty & Spas,0.5200863480567932
kp_10_5,amazing service <SEP> positive,Great wings and amazing service .,staff,Restaurants,0.44838273525238037
kp_10_6,amazing staff <SEP> positive,Amazing staff & customer service .,staff,Hotels,0.5119611024856567
kp_10_7,amazing stylist <SEP> positive,Rob was an AMAZING stylist .,staff,Beauty & Spas,0.4648326635360718
kp_10_8,attentive service <SEP> positive,Service was also attentive .,staff,Restaurants,0.45108696818351746
kp_10_9,attentive staff <SEP> positive,Amazing and attentive staff .,staff,Hotels,0.45420023798942566
kp_10_10,attentively managed textures <SEP> positive,"Colors , textures were attentively managed .",staff,Restaurants,0.49409019947052
kp_10_11,best attention to <SEP> positive,Best attention to detail,staff,Beauty & Spas,0.42942488193511963
kp_10_12,best costumer service <SEP> positive,THE BEST Costumer Service ! !,staff,Restaurants,0.4397377669811249
kp_10_13,caring folks <SEP> positive,Talented and caring folks throughout .,staff,Hotels,0.44755664467811584
kp_10_14,clean shop <SEP> positive,Shop is clean and comfortable .,staff,Beauty & Spas,0.4734035134315491
kp_10_15,courteous front desk folks <SEP> positive,Front desk folks were courteous .  ,staff,Hotels,0.43098440766334534
kp_10_16,courteous front desk personnel <SEP> positive,Front desk personnel are courteous,staff,Hotels,0.625623881816864
kp_10_17,down to earth staff <SEP> positive,"Friendly , down to earth staff .",staff,Restaurants,0.5271258354187012
kp_10_18,efficient staff <SEP> positive,Staff was efficient and helpful .,staff,Hotels,0.44979459047317505
kp_10_19,excellent customer service <SEP> positive,They provided excellent customer service .,staff,Restaurants,0.6799116134643555
kp_10_20,excellent service <SEP> positive,Food and service was excellent .,staff,Arts & Entertainment,0.45930707454681396
kp_10_21,exceptional customer service <SEP> positive,Exceptional customer service .,staff,Hotels,0.4563208222389221
kp_10_22,extremely accommodating staff <SEP> positive,The staff is extremely accommodating .,staff,Hotels,0.5257200598716736
kp_10_23,extremely friendly staff <SEP> positive,Their staff is extremely friendly !    ,staff,Restaurants,0.4279281497001648
kp_10_24,extremely mediocre service <SEP> negative,The service was extremely mediocre .,staff,Restaurants,0.5177798867225647
kp_10_25,extremely professional service <SEP> positive,The service was extremely professional .,staff,Restaurants,0.4800845682621002
kp_10_26,filthy facility <SEP> negative,The facility itself is filthy .  ,staff,Beauty & Spas,0.49379342794418335
kp_10_27,fine customer service <SEP> positive,Customer Service was fine,staff,Beauty & Spas,0.425849050283432
kp_10_28,"friendly , efficient service <SEP> positive","Friendly , efficient service .",staff,Restaurants,0.5315314531326294
kp_10_29,friendly and attentive concessions <SEP> positive,Concessions are friendly and attentive .,staff,Arts & Entertainment,0.48531198501586914
kp_10_30,friendly and attentive management <SEP> positive,Management was friendly and attentive .  ,staff,Hotels,0.4823489487171173
kp_10_31,friendly and attractive staff <SEP> positive,Friendly and attractive staff .,staff,Arts & Entertainment,0.4791077673435211
kp_10_32,friendly and helpful staff <SEP> positive,Friendly and helpful staff !,staff,Arts & Entertainment,0.42411497235298157
kp_10_33,friendly and helpful waitress <SEP> positive,Waitress was friendly and helpful .,staff,Restaurants,0.4317294657230377
kp_10_34,friendly and knowledgeable staff <SEP> positive,Friendly and knowledgeable staff .,staff,Beauty & Spas,0.6284707188606262
kp_10_35,friendly and professional front desk <SEP> positive,Friendly and professional front desk ..,staff,Beauty & Spas,0.4550662636756897
kp_10_36,friendly and speedy service <SEP> positive,Service was friendly and speedy .,staff,Restaurants,0.5385202765464783
kp_10_37,friendly and thorough gina <SEP> positive,Gina was friendly and thorough .,staff,Beauty & Spas,0.4799707531929016
kp_10_38,friendly and welcoming owner <SEP> positive,Owner was friendly and welcoming .,staff,Restaurants,0.47182348370552063
kp_10_39,friendly dealers <SEP> positive,Friendly dealers and hostesses .  ,staff,Arts & Entertainment,0.431997150182724
kp_10_40,friendly service <SEP> positive,"Service : friendly , efficient  ",staff,Restaurants,0.4887009263038635
kp_10_41,friendly staff <SEP> positive,"Friendly staff , bilingual .",staff,Restaurants,0.4999805688858032
kp_10_42,friendly waitress <SEP> positive,Waitress is friendly and personable .  ,staff,Restaurants,0.5046147704124451
kp_10_43,good customer service <SEP> positive,Good quality and customer service .  ,staff,Beauty & Spas,0.45089027285575867
kp_10_44,gracious and friendly staff <SEP> positive,Gracious and friendly staff .,staff,Hotels,0.42003440856933594
kp_10_45,great and attentive service <SEP> positive,Service was great and attentive !,staff,Restaurants,0.5071854591369629
kp_10_46,great and friendly service <SEP> positive,Great and friendly service .,staff,Restaurants,0.4324455261230469
kp_10_47,great cleaning staff <SEP> positive,Great cleaning staff .  ,staff,Hotels,0.43451493978500366
kp_10_48,great customer <SEP> positive,Great customer service !,staff,Beauty & Spas,0.4432879686355591
kp_10_49,great customer service <SEP> positive,Workers had great customer service !,staff,Restaurants,0.5226187705993652
kp_10_50,great family run business <SEP> positive,"Great family run , local business .",staff,Beauty & Spas,0.5370203852653503
kp_10_51,great service <SEP> positive,Great service and care .,staff,Beauty & Spas,0.4581756591796875
kp_10_52,great staff <SEP> positive,Great staff and,staff,Arts & Entertainment,0.44387510418891907
