key_point_id,key_point,full_key_point,topic,domain,predicted_WA
kp_10_1,absolutely terrible service <SEP> negative,The service was absolutely terrible .,staff,Restaurants,0.4390981197357178
kp_10_2,always great service <SEP> positive,Service always great,staff,Restaurants,0.4421516954898834
kp_10_3,amazing service <SEP> positive,Great wings and amazing service .,staff,Restaurants,0.44838273525238037
kp_10_4,attentive service <SEP> positive,Service was also attentive .,staff,Restaurants,0.45108696818351746
kp_10_5,attentively managed textures <SEP> positive,"Colors , textures were attentively managed .",staff,Restaurants,0.49409019947052
kp_10_6,best costumer service <SEP> positive,THE BEST Costumer Service ! !,staff,Restaurants,0.4397377669811249
kp_10_7,down to earth staff <SEP> positive,"Friendly , down to earth staff .",staff,Restaurants,0.5271258354187012
kp_10_8,excellent customer service <SEP> positive,They provided excellent customer service .,staff,Restaurants,0.6799116134643555
kp_10_9,extremely friendly staff <SEP> positive,Their staff is extremely friendly !    ,staff,Restaurants,0.4279281497001648
kp_10_10,extremely mediocre service <SEP> negative,The service was extremely mediocre .,staff,Restaurants,0.5177798867225647
kp_10_11,extremely professional service <SEP> positive,The service was extremely professional .,staff,Restaurants,0.4800845682621002
kp_10_12,"friendly , efficient service <SEP> positive","Friendly , efficient service .",staff,Restaurants,0.5315314531326294
kp_10_13,friendly and helpful waitress <SEP> positive,Waitress was friendly and helpful .,staff,Restaurants,0.4317294657230377
kp_10_14,friendly and speedy service <SEP> positive,Service was friendly and speedy .,staff,Restaurants,0.5385202765464783
kp_10_15,friendly and welcoming owner <SEP> positive,Owner was friendly and welcoming .,staff,Restaurants,0.47182348370552063
kp_10_16,friendly service <SEP> positive,"Service : friendly , efficient  ",staff,Restaurants,0.4887009263038635
kp_10_17,friendly staff <SEP> positive,"Friendly staff , bilingual .",staff,Restaurants,0.4999805688858032
kp_10_18,friendly waitress <SEP> positive,Waitress is friendly and personable .  ,staff,Restaurants,0.5046147704124451
kp_10_19,great and attentive service <SEP> positive,Service was great and attentive !,staff,Restaurants,0.5071854591369629
kp_10_20,great and friendly service <SEP> positive,Great and friendly service .,staff,Restaurants,0.4324455261230469
kp_10_21,great customer service <SEP> positive,Workers had great customer service !,staff,Restaurants,0.5226187705993652
kp_10_22,hit or miss service <SEP> negative,Service is hit or miss,staff,Restaurants,0.5679154992103577
kp_10_23,impeccable service <SEP> positive,The service here is impeccable .,staff,Restaurants,0.6404995918273926
kp_10_24,knowledgeable servers <SEP> positive,Servers are knowledgeable and attentive .,staff,Restaurants,0.628083348274231
kp_10_25,lovely service <SEP> positive,"Terrific variety , lovely service !",staff,Restaurants,0.4240517020225525
kp_10_26,nice servers <SEP> positive,Servers nice just not attentive .,staff,Restaurants,0.5123251080513
kp_10_27,no customer service <SEP> negative,No customer service at all .,staff,Restaurants,0.43917766213417053
kp_10_28,outstanding customer service <SEP> positive,Customer service was outstanding .,staff,Restaurants,0.5044676065444946
kp_10_29,overpriced for <SEP> negative,Overpriced   for low quality .,staff,Restaurants,0.5478547811508179
kp_10_30,patient staff <SEP> positive,"Nice , attentive and patient staff .",staff,Restaurants,0.626934289932251
kp_10_31,professional staff <SEP> positive,Staff was professional and courteous .  ,staff,Restaurants,0.5848857164382935
kp_10_32,prompt and efficient service <SEP> positive,Service was prompt and efficient .,staff,Restaurants,0.6386436820030212
kp_10_33,stellar customer service <SEP> positive,The customer service is stellar .,staff,Restaurants,0.43599724769592285
kp_10_34,superior service <SEP> positive,Prices and service are superior .   ,staff,Restaurants,0.5581533908843994
kp_10_35,top - notch service <SEP> positive,The service is top - notch .,staff,Restaurants,0.4415300488471985
kp_10_36,very attentive service <SEP> positive,Service was very attentive .,staff,Restaurants,0.427079439163208
kp_10_37,very good customer service <SEP> positive,Very good customer service,staff,Restaurants,0.42169007658958435
kp_11_0,decent prices <SEP> positive,"Prices are decent , here too .",value-for-money,Restaurants,0.44550466537475586
kp_11_1,great value for <SEP> positive,Great value for quality ...,value-for-money,Restaurants,0.47700634598731995
kp_11_2,great value for your money <SEP> positive,Great Value for your money .,value-for-money,Restaurants,0.5137521624565125
kp_11_3,over hyped expensive <SEP> negative,Way over hyped and expensive .,value-for-money,Restaurants,0.4314403533935547
kp_11_4,over priced quality <SEP> negative,Over priced for the quality .  ,value-for-money,Restaurants,0.6257856488227844
kp_11_5,reasonably priced menu <SEP> positive,Reasonably priced menu .,value-for-money,Restaurants,0.4721129536628723
kp_11_6,very affordable price <SEP> positive,Pros : Very affordable price .  ,value-for-money,Restaurants,0.45330876111984253
kp_12_0,always on point service <SEP> positive,Service is always on point .,wait-time,Restaurants,0.42106232047080994
kp_12_1,fast and clean service <SEP> positive,Service is fast and clean .,wait-time,Restaurants,0.5149511694908142
kp_12_2,fast and efficient service <SEP> positive,Service was fast and efficient .,wait-time,Restaurants,0.5352525115013123
kp_12_3,fast and friendly service <SEP> positive,Service was fast and friendly .,wait-time,Restaurants,0.5187336802482605
kp_12_4,friendly and fast service <SEP> positive,Friendly and fast service .,wait-time,Restaurants,0.5385526418685913
kp_12_5,quick and friendly service <SEP> positive,Service is quick and friendly .,wait-time,Restaurants,0.5218028426170349
