comment_id,comment,full_comment,topic,domain,predicted_WA
arg_0_92,much catered high tea <SEP> positive,We usually get the catered high tea which has so much variety .,drink -> quality,Hotels,0.2797582745552063
arg_0_93,musty mold <SEP> negative,Musty mold smell throughout the room .,drink -> quality,Hotels,0.29739636182785034
arg_0_94,musty smelling <SEP> negative,Musty smelling .,drink -> quality,Hotels,0.40925318002700806
arg_0_95,nice and clean shower <SEP> positive,Shower was nice and clean .,drink -> quality,Hotels,0.3171997666358948
arg_0_96,nice coffee shop <SEP> positive,Nice coffee shop in the lobby .,drink -> quality,Hotels,0.36545881628990173
arg_0_97,nice plus spa <SEP> positive,On site spa is a nice plus too !,drink -> quality,Hotels,0.45077237486839294
arg_0_98,nice shampoo <SEP> positive,Plus a nice brand of shampoo and conditioner .   ,drink -> quality,Hotels,0.5400049090385437
arg_0_99,no coffee maker <SEP> negative,It sucked there was no coffee maker in the room .  ,drink -> quality,Hotels,0.21631599962711334
arg_0_100,no hot water <SEP> negative,"No hot water the first night , said they were working on it .",drink -> quality,Hotels,0.6630358099937439
arg_0_101,no linens <SEP> negative,Had a pull - out couch bed and no linens .,drink -> quality,Hotels,0.6157213449478149
arg_0_102,no replenishment of toiletries <SEP> negative,No replenishment of toiletries .,drink -> quality,Hotels,0.39676985144615173
arg_0_103,non smoking hotel <SEP> negative,Non smoking hotel .  ,drink -> quality,Hotels,0.4825294315814972
arg_0_104,non smoking room <SEP> negative,Walking in to our non smoking room we smelled cigarette .,drink -> quality,Hotels,0.4484856426715851
arg_0_105,not a big fan of coffee <SEP> negative,Only coffee in the morning but not a big fan of hotel breakfasts anyway so no loss .,drink -> quality,Hotels,0.42048951983451843
arg_0_106,older water park <SEP> negative,"This water park is older & not flowing with giant ( modern ) slides , but it 's so perfect for my kids under 12 years old ! !",drink -> quality,Hotels,0.5558816194534302
arg_0_107,open coffee bar <SEP> negative,The coffee bar is open from 11 pm to 6 am and then closed when most normal Americans get their coffee .,drink -> quality,Hotels,0.41304534673690796
arg_0_108,out of this world spa treatments <SEP> positive,Spa treatments were out of this world .,drink -> quality,Hotels,0.3349453806877136
arg_0_109,outstanding spa <SEP> positive,Customer Service through out the spa was outstanding .,drink -> quality,Hotels,0.2936941981315613
arg_0_110,overcharged hotel <SEP> negative,Hotel overcharged me .,drink -> quality,Hotels,0.23226194083690643
arg_0_111,overflow hotel <SEP> negative,This was an overflow hotel for wife 's national health conference .,drink -> quality,Hotels,0.47631368041038513
arg_0_113,pathetic low lifes <SEP> negative,pathetic low lifes .,drink -> quality,Hotels,0.3187679350376129
arg_0_114,phenominal spa <SEP> negative,"The spa was phenominal , as was each staff member we encountered .",drink -> quality,Hotels,0.4536851644515991
arg_0_115,phenominal staff <SEP> negative,The staff was also phenominal .,drink -> quality,Hotels,0.7270777821540833
arg_0_116,plugged twice toilet <SEP> negative,The toilet got plugged twice .  ,drink -> quality,Hotels,0.7171067595481873
arg_0_118,quite inflated drinks <SEP> negative,"Things - everything from Tylenol to drinks - are quite inflated , so buy accordingly .",drink -> quality,Hotels,0.5944376587867737
arg_0_119,rather strong drinks <SEP> positive,The drinks were rather strong and appropriately priced ...,drink -> quality,Hotels,0.6128255724906921
arg_0_120,refreshing shower <SEP> positive,Refreshing shower .,drink -> quality,Hotels,0.3330649435520172
arg_0_121,ridiculous coffee bar <SEP> negative,And prices at their coffee bar ( Starbucks ) were ridiculous .  ,drink -> quality,Hotels,0.5743921399116516
arg_0_122,ridiculous drinks <SEP> negative,I should add that I think their rule about no outside food or drinks is completely ridiculous though .,drink -> quality,Hotels,0.24624691903591156
arg_0_123,rough toilet - paper <SEP> negative,"Rough toilet - paper , towels and sheets .",drink -> quality,Hotels,0.6739606857299805
arg_0_124,rudest liquor store <SEP> negative,"Because there 's no vending area , and I have to walk over to the world 's rudest liquor store just to get something to drink .  ",drink -> quality,Hotels,0.31427687406539917
arg_0_125,seamless check in <SEP> positive,"The check in process was seamless , we got our room immediately .",drink -> quality,Hotels,0.362151563167572
arg_0_126,shallow pool <SEP> negative,Pool is all shallow and pretty small BTW .,drink -> quality,Hotels,0.5416179895401001
arg_0_127,slim tea choice <SEP> negative,The tea choice was slim .,drink -> quality,Hotels,0.28573477268218994
arg_0_128,slippery pool <SEP> negative,The sides of the pool is slippery .,drink -> quality,Hotels,0.3283604383468628
arg_0_129,smack jockey club <SEP> negative,The Jockey club is smack,drink -> quality,Hotels,0.45169904828071594
arg_0_130,sore throats <SEP> negative,I also understand a number of conferees who drank the water experienced discomfort and sore throats .,drink -> quality,Hotels,0.32985010743141174
arg_0_131,spoiled experience <SEP> negative,but I get to be spoiled by the whole experience .  ,drink -> quality,Hotels,0.2949323058128357
arg_0_132,stale hotel <SEP> negative,Smelled like a stale hotel .  ,drink -> quality,Hotels,0.34822240471839905
arg_0_133,stale taste <SEP> negative,Food ordered had stale taste .  ,drink -> quality,Hotels,0.4952123463153839
arg_0_134,standardly overpriced drinks <SEP> negative,"I thought it was fine ; we did n't have to wait to get in , and the drinks were standardly overpriced .  ",drink -> quality,Hotels,0.397407203912735
arg_0_135,stifling hot room <SEP> negative,Room was stifling hot upon arrival .,drink -> quality,Hotels,0.24013832211494446
arg_0_136,sub par blow dryer <SEP> negative,"Bring your own blow dryer , these are sub par .",drink -> quality,Hotels,0.2383924275636673
arg_0_137,super comfrtble room <SEP> positive,I always got a clean room and it 's super comfrtble .,drink -> quality,Hotels,0.40736499428749084
arg_0_138,tasted very the <SEP> negative,"The steaks were   terrible , the meat tasted very old .  ",drink -> quality,Hotels,0.4786094129085541
arg_0_139,terrific spa <SEP> positive,This is a terrific spa on the west side of the Valley .,drink -> quality,Hotels,0.4639732241630554
arg_0_140,tons of water pressure shower <SEP> positive,"The only thing that made LEAVING bed bearable was the shower - tons of water pressure , and piping hot .",drink -> quality,Hotels,0.254079133272171
arg_0_141,too cold hot tubs <SEP> positive,"there are two pools and hot tubs , but it was too cold when we went to dip in , although we saw some people in the pool .",drink -> quality,Hotels,0.7512778043746948
arg_0_142,too cold pool <SEP> negative,I did n't get a chance to use any amenities like the pool ( it was too cold ) or the gym ( I was too tired after walking the strip all day ) .,drink -> quality,Hotels,0.7373162508010864
arg_0_143,top notch drink <SEP> positive,Food and drink are top notch .,drink -> quality,Hotels,0.3108121156692505
arg_0_144,understaff to handle hotel <SEP> negative,Hotel appeared understaff to handle amount of guest .  ,drink -> quality,Hotels,0.518884003162384
arg_0_145,unforeseen water pipe break <SEP> negative,they had an unforeseen water pipe break due to street construction which left the hotel without water for hours .,drink -> quality,Hotels,0.5198422074317932
arg_0_146,very nice cold water blast <SEP> positive,"The steam room , sauna , jacuzzi , and cold water blast were all very nice .  ",drink -> quality,Hotels,0.24307210743427277
arg_0_147,very warm and accommodating staff <SEP> positive,The staff are all very warm and accommodating .,drink -> quality,Hotels,0.4033644497394562
arg_0_148,warm water <SEP> positive,But water was warm and nice .,drink -> quality,Hotels,0.2708149254322052
arg_0_149,warmer pool water <SEP> negative,Wish the pool water were warmer though .,drink -> quality,Hotels,0.23687131702899933
arg_0_150,weak shower water pressure <SEP> negative,I forgot to mention that the shower water pressure is weak .,drink -> quality,Hotels,0.4853518605232239
arg_0_151,well made drinks <SEP> positive,The drinks were well made and were available pool side .   ,drink -> quality,Hotels,0.43722182512283325
arg_0_152,well treated <SEP> positive,We were treated well by all staff .  ,drink -> quality,Hotels,0.36535656452178955
arg_0_153,wet paint fumes <SEP> negative,I am smelling wet paint fumes in my room right now .  ,drink -> quality,Hotels,0.43858635425567627
arg_0_155,worst la quinta <SEP> negative,This is the worst La Quinta I 've ever stayed at .,drink -> quality,Hotels,0.47790560126304626
arg_0_7,bad drink <SEP> negative,Imagine how bad the drink is !,drink -> quality,Hotels,0.18650813400745392
arg_0_17,bleeding chicken <SEP> negative,The chicken was bleeding and the meat was so dry .  ,drink -> quality,Hotels,0.18317557871341705
arg_0_47,flowing freely iced tea <SEP> positive,Wine and iced tea were flowing freely .,drink -> quality,Hotels,0.18521073460578918
arg_0_112,overpriced beverages <SEP> negative,Food and beverages are overpriced but that 's not out of the norm for amusement parks .,drink -> quality,Hotels,0.20284539461135864
arg_0_117,pretty strong air freshener <SEP> negative,The only complain is that they use pretty strong air freshener in lobby & the room and make my allergy getting worse .  ,drink -> quality,Hotels,0.21088595688343048
arg_0_154,worst experiences <SEP> negative,but if you look at the place you could beg to differ .. it was one of the worst experiences I 've had,drink -> quality,Hotels,0.20893755555152893
arg_1_0,2 inches thick pillows <SEP> negative,Only draw back ... the pillows are 2 inches thick .,food -> healthiness,Hotels,0.5559864640235901
arg_1_1,amply stocked plates <SEP> positive,"The kitchens allowed my husband to create a Gourmet Breakfast with the amply stocked pans , plates and utensils .",food -> healthiness,Hotels,0.6387085914611816
arg_1_2,lack luster food <SEP> negative,"Also the food was lack luster , if I have to stay there with my kid I would love to have more choices than just "" stadium foods "" .  ",food -> healthiness,Hotels,0.33527377247810364
arg_1_3,random sticky spots <SEP> negative,Tile floor has random sticky spots on it .,food -> healthiness,Hotels,0.38252073526382446
arg_1_4,super nice double joined room <SEP> positive,The room was a double joined room that was super nice .,food -> healthiness,Hotels,0.563470184803009
arg_1_5,thin slice of cheesecake <SEP> negative,I did n't give 5 stars because a thin slice of cheesecake was $ 8 but kudos to them having something descent that would tame a midnight craving .,food -> healthiness,Hotels,0.3615334928035736
arg_2_0,           decent <SEP> positive,"* * * * * * * * * * * * * * * * * * * * * * * * * * *            Decent bar , live DJ , plenty of intimate tables and chair , good drinks !",food -> quality,Hotels,0.6126939058303833
arg_2_1,affordable dinner <SEP> positive,Worth the 25 minute drive back to Henderson to have an affordable dinner .   ,food -> quality,Hotels,0.49832987785339355
arg_2_2,amazing breakfast each <SEP> positive,The breakfast each morning was amazing !,food -> quality,Hotels,0.5452448725700378
arg_2_3,amazing fish burgers <SEP> positive,There were even amazing fish burgers and lamb sliders when the dance floor opened up .  ,food -> quality,Hotels,0.5604040622711182
arg_2_4,amazing food <SEP> positive,I have been to the Poconos in PA and they had amazing food .,food -> quality,Hotels,0.5067522525787354
arg_2_5,amazing lazy river <SEP> positive,Lazy river is amazing !,food -> quality,Hotels,0.5336427688598633
arg_2_6,amazing restaurant food <SEP> positive,the restaurant food was amazing ...,food -> quality,Hotels,0.5204907059669495
arg_2_7,annoying checkin <SEP> negative,Checkin was annoying .,food -> quality,Hotels,0.5634922981262207
arg_2_8,awesome food <SEP> positive,The food was awesome .  ,food -> quality,Hotels,0.6161420941352844
arg_2_9,awesome happy hour <SEP> positive,"but damn , free happy hour is awesome .",food -> quality,Hotels,0.5430195331573486
arg_2_10,awesome pool <SEP> positive,awesome pool ! !,food -> quality,Hotels,0.5133056044578552
arg_2_11,awesome shopping <SEP> positive,Awesome shopping can be had there !,food -> quality,Hotels,0.5224232077598572
arg_2_12,awesome shower <SEP> positive,Shower was awesome !,food -> quality,Hotels,0.6867337226867676
arg_2_13,awesome stayed <SEP> positive,Stayed here several months ago and I must say they were awesome !  ,food -> quality,Hotels,0.5897418856620789
arg_2_14,bacon wrapped bison meatloaf lobster mac & cheese <SEP> positive,Love the lobster mac & cheese and the bacon wrapped bison meatloaf ! ! !,food -> quality,Hotels,0.5607061386108398
arg_2_15,bad food <SEP> negative,"Only bad mark I give it , is the food .",food -> quality,Hotels,0.6216070055961609
arg_2_16,beautiful dessert <SEP> positive,"In addition , because it was my girlfriend 's birthday , they surprised her with a beautiful dessert .  ",food -> quality,Hotels,0.4791446626186371
arg_2_17,beautifully redecorated <SEP> positive,Beautifully redecorated suite .    ,food -> quality,Hotels,0.7026961445808411
arg_2_18,beautifully with wedding cake <SEP> positive,They plated the wedding cake beautifully with fruit as well .,food -> quality,Hotels,0.5030078291893005
arg_2_19,below average lunch buffet <SEP> negative,The lunch buffet was below average .,food -> quality,Hotels,0.8171038031578064
arg_2_20,bent ironing board <SEP> negative,Ironing board was bent .,food -> quality,Hotels,0.5868211388587952
arg_2_21,best bed linens <SEP> positive,Westins have the best bed linens ...,food -> quality,Hotels,0.7318091988563538
arg_2_22,best brunches <SEP> positive,One of the best brunches anywhere with all the accouterments you would expect from an upscale hotel except the price .,food -> quality,Hotels,0.500727653503418
arg_2_23,best burgers <SEP> positive,I had one of the best burgers of my life there .  ,food -> quality,Hotels,0.6694709062576294
arg_2_24,best catering <SEP> positive,Courtney in catering is the BEST and makes you feel like family immediately .,food -> quality,Hotels,0.6215910911560059
arg_2_25,best dining experience <SEP> positive,We had the best dining experience !,food -> quality,Hotels,0.49767282605171204
arg_2_26,best facials <SEP> positive,Britan has the best facials and Chris D. Gives a mean massage .,food -> quality,Hotels,0.6282261610031128
arg_2_27,best food <SEP> positive,"Everyone raved about the food , perhaps the best mac & cheese I have ever had .  ",food -> quality,Hotels,0.5803985595703125
arg_2_28,better food <SEP> negative,a person you would think you would have better food and more options .,food -> quality,Hotels,0.7634612917900085
arg_2_29,better meal <SEP> negative,I 've traveled to the Lodge twice hoping the meal would have been better the second time : it was not .,food -> quality,Hotels,0.6832363605499268
arg_2_30,better shopping <SEP> negative,There are also outlets ( not impressed we have better shopping in California ),food -> quality,Hotels,0.49023619294166565
arg_2_31,better sunsplash <SEP> positive,"For adults , Sunsplash is better , for your kids , definitely Big Surf .",food -> quality,Hotels,0.5853562951087952
arg_2_32,beyond horrible food served <SEP> negative,I will say the food served is beyond horrible so whatever you do do NOT eat here .,food -> quality,Hotels,0.6788166165351868
arg_2_33,clean everything <SEP> positive,Everything was clean and seemed pretty new .  ,food -> quality,Hotels,0.5505643486976624
arg_2_34,clean linens <SEP> positive,Clean linens .,food -> quality,Hotels,0.6091166734695435
arg_2_35,clean salad <SEP> positive,Salad to start which was clean and fresh and crisp .,food -> quality,Hotels,0.5068844556808472
arg_2_36,complementary breakfast <SEP> positive,The best part is the complementary breakfast and,food -> quality,Hotels,0.5511869192123413
arg_2_37,complimentary breakfast <SEP> positive,We also enjoyed their complimentary breakfast .,food -> quality,Hotels,0.5942937731742859
arg_2_38,crazy breakfast buffett <SEP> negative,The price for the breakfast buffett was crazy at $ 30 . !  ,food -> quality,Hotels,0.1864604651927948
arg_2_39,decent food <SEP> positive,Food was decent .,food -> quality,Hotels,0.6262280941009521
arg_2_40,decent pool <SEP> positive,The pool was decent .,food -> quality,Hotels,0.7350023984909058
arg_2_41,decent restaurants <SEP> positive,Decent restaurants and shops located within the hotel .,food -> quality,Hotels,0.5223517417907715
arg_2_42,delicious breakfast <SEP> positive,The complimentary breakfast was delicious and something I looked forward to every morning .,food -> quality,Hotels,0.6901896595954895
arg_2_43,delicious food <SEP> positive,They made their food in house and it was delicious and the pastry chef out did themselves with the cake !   ,food -> quality,Hotels,0.5186874270439148
arg_2_44,delicious steak <SEP> positive,"I ordered the steak with bloody mary sauce and asparagus from room service , which was delicious .    ",food -> quality,Hotels,0.7015048265457153
arg_2_45,delish breakfast <SEP> positive,breakfast was even more delish ...,food -> quality,Hotels,0.5725655555725098
arg_2_46,difficult to get to breakfast <SEP> negative,"It smelled bad and the breakfast was difficult to get to as you had to leave your room , go outside and around the pool checking lots of doors as the key only works in some of them",food -> quality,Hotels,0.2612203061580658
arg_2_47,dirty linens <SEP> negative,They were helpful when I called to have dirty and mildewed linens removed from the washer that had stunk up the room from previous customers .   ,food -> quality,Hotels,0.5932133793830872
arg_2_48,dirty pillows <SEP> negative,One of my pillows was dirty and there was a hair on the comforter .,food -> quality,Hotels,0.6079546213150024
arg_2_49,disgusting breakfast potatoes <SEP> negative,The breakfast potatoes were disgusting .  ,food -> quality,Hotels,0.5148500204086304
arg_2_50,disgusting pool <SEP> negative,The pool is disgusting and I feel like we got misled on this hotel .,food -> quality,Hotels,0.6368950009346008
arg_2_51,disgusting tub <SEP> negative,The tub was so disgusting I was sure I 'd get a disease standing in it .  ,food -> quality,Hotels,0.5799151659011841
arg_2_52,divine spa treatments <SEP> positive,We had spa treatments and all 4 were divine !,food -> quality,Hotels,0.5551611185073853
arg_2_53,dry burger <SEP> negative,The burger I got was dry and burnt .,food -> quality,Hotels,0.47791996598243713
arg_2_54,enjoyed breakfast buffet <SEP> positive,I enjoyed the breakfast buffet one morning which was absolutely delicious with many choices from healthy to the more decadent !  ,food -> quality,Hotels,0.5074934959411621
